Time (s),Potential (V),Current (μA),C_O at electrode (mM),C_R at electrode (mM)
1.4800000000000006,-0.42599999999999993,142.95165111205614,1.3639602938099055e-07,1.577350190437995
1.5200000000000007,-0.42399999999999993,141.01992441800624,1.4538271513323187e-07,1.5773501852492733
1.5600000000000007,-0.42199999999999993,139.16444743078014,1.5505832470488086e-07,1.5773501796627811
1.6000000000000008,-0.41999999999999993,137.38033245173858,1.6547649247193516e-07,1.5773501736475515
1.6400000000000008,-0.4179999999999999,135.6631194395742,1.7669518299916526e-07,1.5773501671701167
1.6800000000000008,-0.4159999999999999,134.00872907334843,1.8877703518910314e-07,1.57735016019431
1.7200000000000009,-0.4139999999999999,132.41342196182333,2.0178973477654368e-07,1.5773501526810512
1.760000000000001,-0.4119999999999999,130.87376307002418,2.1580641737966825e-07,1.577350144588113
1.800000000000001,-0.4099999999999999,129.38659059232288,2.309061045112119e-07,1.5773501358698705
1.840000000000001,-0.4079999999999999,127.94898862978228,2.4717417515856463e-07,1.577350126477027
1.880000000000001,-0.4059999999999999,126.55826313421366,2.647028757617438e-07,1.5773501163563217
1.920000000000001,-0.4039999999999999,125.21192066717798,2.8359187165449963e-07,1.5773501054502095
1.960000000000001,-0.4019999999999999,123.90764959274364,3.039488432879654e-07,1.5773500936965181
2.000000000000001,-0.39999999999999997,122.6433033811627,3.258901308299417e-07,1.5773500810280747
2.040000000000001,-0.39799999999999996,121.41688574904676,3.4954143102791963e-07,1.5773500673723044
2.080000000000001,-0.39599999999999996,120.22653740198068,3.7503855054211536e-07,1.5773500526507958
2.120000000000001,-0.39399999999999996,119.07052417926913,4.025282202981833e-07,1.5773500367788287
2.160000000000001,-0.39199999999999996,117.94722642885455,4.321689757799638e-07,1.577350019664868
2.200000000000001,-0.38999999999999996,116.85512946432867,4.641321085829474e-07,1.5773500012100137
2.240000000000001,-0.38799999999999996,115.79281497615074,4.986026949815523e-07,1.5773499813074061
2.280000000000001,-0.38599999999999995,114.75895328631246,5.357807077304295e-07,1.577349959841585
2.320000000000001,-0.38399999999999995,113.75229635026075,5.758822178247542e-07,1.5773499366877952
2.360000000000001,-0.38199999999999995,112.77167142233156,6.191406934898436e-07,1.577349911711237
2.4000000000000012,-0.37999999999999995,111.81597531158648,6.658084042598149e-07,1.5773498847662548
2.4400000000000013,-0.37799999999999995,110.88416916408734,7.16157938641967e-07,1.5773498556954617
2.4800000000000013,-0.37599999999999995,109.97527371550353,7.704838445519338e-07,1.5773498243287911
2.5200000000000014,-0.3739999999999999,109.0883649647353,8.291044024487052e-07,1.5773497904824745
2.5600000000000014,-0.3719999999999999,108.22257022510429,8.923635419027376e-07,1.5773497539579335
2.6000000000000014,-0.3699999999999999,107.37706451475692,9.606329131996192e-07,1.577349714540585
2.6400000000000015,-0.3679999999999999,106.55106725234562,1.0343141265211313e-06,1.5773496719985471
2.6800000000000015,-0.3659999999999999,105.74383922791105,1.1138411722611126e-06,1.5773496260812423
2.7200000000000015,-0.3639999999999999,104.95467982225594,1.1996830371310903e-06,1.5773495765178869
2.7600000000000016,-0.3619999999999999,104.18292445104105,1.2923465318970947e-06,1.5773495230158583
2.8000000000000016,-0.3599999999999999,103.42794221241903,1.392379347871463e-06,1.5773494652589306
2.8400000000000016,-0.3579999999999999,102.68913371929229,1.5003733606696977e-06,1.5773494029053665
2.8800000000000017,-0.35599999999999987,101.96592909927166,1.616968201240727e-06,1.5773493355858559
2.9200000000000017,-0.35399999999999987,101.2577861471805,1.7428551157986326e-06,1.5773492629012866
2.9600000000000017,-0.35199999999999987,100.5641886164998,1.8787811380345629e-06,1.5773491844203362
3.0000000000000018,-0.34999999999999987,99.88464463752578,2.025553598879941e-06,1.5773490996768682
3.040000000000002,-0.34799999999999986,99.2186852512407,2.1840450011376973e-06,1.5773490081671162
3.080000000000002,-0.34599999999999986,98.56586304897056,2.355198288509239e-06,1.5773489093466433
3.120000000000002,-0.34399999999999986,97.92575090886922,2.54003254093501e-06,1.5773488026270532
3.160000000000002,-0.34199999999999986,97.2979408211447,2.7396491307499796e-06,1.577348687372435
3.200000000000002,-0.33999999999999986,96.6820427946747,2.9552383769479124e-06,1.5773485628955222
3.240000000000002,-0.33799999999999986,96.07768383838436,3.188086737866903e-06,1.577348428453539
3.280000000000002,-0.33599999999999985,95.48450701133626,3.439584585871596e-06,1.577348283243712
3.320000000000002,-0.33399999999999985,94.90217053605565,3.7112346111343246e-06,1.5773481263984177
3.360000000000002,-0.33199999999999985,94.33034697009252,4.004660905429951e-06,1.5773479569799376
3.400000000000002,-0.32999999999999985,93.76872243127384,4.321618780980023e-06,1.5773477739747888
3.440000000000002,-0.32799999999999985,93.21699587248192,4.664005383836256e-06,1.5773475762875968
3.480000000000002,-0.32599999999999985,92.67487840218011,5.033871166108411e-06,1.5773473627344714
3.5200000000000022,-0.32399999999999984,92.14209264719655,5.433432286545881e-06,1.5773471320358459
3.5600000000000023,-0.32199999999999984,91.61837215459137,5.865084014608275e-06,1.5773468828087391
3.6000000000000023,-0.31999999999999984,91.10346082969177,6.331415219241004e-06,1.5773466135583893
3.6400000000000023,-0.31799999999999984,90.59711240760598,6.835224030144932e-06,1.5773463226692117
3.6800000000000024,-0.31599999999999984,90.09908995575536,7.3795347664338405e-06,1.5773460083950241
